file_name,class_id,class_name,x1,y1,x2,y2,label
04749.jpg,119,GMC Yukon Hybrid SUV 2012,44,47,590,407,delivery
04750.jpg,8,Aston Martin V8 Vantage Coupe 2012,17,54,212,157,resident
04751.jpg,143,Jaguar XK XKR 2012,144,214,636,522,other
04752.jpg,99,FIAT 500 Convertible 2012,97,134,602,396,visitor
04753.jpg,13,Audi TTS Coupe 2012,53,103,483,379,resident
04754.jpg,191,Volkswagen Beetle Hatchback 2012,303,145,797,478,frequent visitor
04755.jpg,164,Mercedes-Benz S-Class Sedan 2012,46,48,277,177,resident
04756.jpg,127,Honda Accord Coupe 2012,30,84,246,156,resident
04757.jpg,51,Cadillac SRX SUV 2012,54,83,736,436,delivery
04758.jpg,16,Audi 100 Sedan 1994,62,260,974,587,resident
04759.jpg,116,Ford Fiesta Sedan 2012,47,39,371,270,resident
04760.jpg,33,BMW M3 Coupe 2012,18,199,1581,1090,resident
04761.jpg,58,Chevrolet Camaro Convertible 2012,52,44,509,358,visitor
04762.jpg,181,Suzuki Kizashi Sedan 2012,58,254,1582,991,resident
04763.jpg,146,Jeep Liberty SUV 2012,5,145,996,594,delivery
04764.jpg,128,Honda Accord Sedan 2012,23,38,263,145,resident
04765.jpg,151,Lamborghini Gallardo LP 570-4 Superleggera 2012,66,222,513,339,other
04766.jpg,166,Mitsubishi Lancer Sedan 2012,249,154,981,569,resident
04767.jpg,47,Buick Rainier SUV 2007,18,62,352,254,delivery
04768.jpg,62,Chevrolet Sonic Sedan 2012,32,105,988,658,resident
04769.jpg,29,BMW 3 Series Wagon 2012,6,87,210,164,frequent visitor
04770.jpg,99,FIAT 500 Convertible 2012,70,57,526,384,visitor
04771.jpg,40,Bentley Mulsanne Sedan 2011,14,31,270,166,resident
04772.jpg,75,Chrysler Aspen SUV 2009,7,17,249,187,delivery
04773.jpg,166,Mitsubishi Lancer Sedan 2012,47,185,999,696,resident
04774.jpg,53,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,18,31,620,387,first-time visitor
04775.jpg,172,Porsche Panamera Sedan 2012,67,168,685,499,resident
04776.jpg,95,Dodge Charger Sedan 2012,367,418,1030,669,resident
04777.jpg,33,BMW M3 Coupe 2012,90,194,1512,914,resident
04778.jpg,30,BMW 6 Series Convertible 2007,20,72,769,515,visitor
04779.jpg,38,Bentley Continental Supersports Conv. Convertible 2012,50,44,230,156,visitor
04780.jpg,191,Volkswagen Beetle Hatchback 2012,77,49,508,305,frequent visitor
04781.jpg,156,MINI Cooper Roadster Convertible 2012,71,186,1206,781,visitor
04782.jpg,37,BMW Z4 Convertible 2012,50,83,394,268,visitor
04783.jpg,40,Bentley Mulsanne Sedan 2011,176,298,718,498,resident
04784.jpg,94,Dodge Durango SUV 2007,7,8,375,234,delivery
04785.jpg,113,Ford F-150 Regular Cab 2007,47,97,612,377,first-time visitor
04786.jpg,78,Chrysler 300 SRT-8 2010,17,48,859,396,other
04787.jpg,174,Rolls-Royce Phantom Drophead Coupe Convertible 2012,210,188,1428,732,resident
04788.jpg,131,Hyundai Tucson SUV 2012,55,84,976,679,delivery
04789.jpg,102,Ferrari 458 Italia Convertible 2012,46,35,593,352,visitor
04790.jpg,118,GMC Savana Van 2012,126,97,882,704,other
04791.jpg,152,Lamborghini Diablo Coupe 2001,9,196,1008,504,resident
04792.jpg,30,BMW 6 Series Convertible 2007,41,51,215,152,visitor
04793.jpg,84,Dodge Caravan Minivan 1997,5,82,550,442,delivery
04794.jpg,46,Buick Regal GS 2012,63,26,436,296,other
04795.jpg,161,Mercedes-Benz C-Class Sedan 2012,32,41,239,153,resident
04796.jpg,106,Ford Mustang Convertible 2007,40,14,856,486,visitor
04797.jpg,79,Chrysler Crossfire Convertible 2008,4,13,189,132,visitor
04798.jpg,114,Ford Focus Sedan 2007,7,18,192,127,resident
04799.jpg,68,Chevrolet Silverado 2500HD Regular Cab 2012,13,41,300,174,first-time visitor
04800.jpg,123,HUMMER H3T Crew Cab 2010,38,52,483,222,first-time visitor
04801.jpg,188,Toyota 4Runner SUV 2012,67,364,1549,1063,delivery
04802.jpg,19,Audi S6 Sedan 2011,22,25,407,339,resident
04803.jpg,32,BMW X6 SUV 2012,52,88,373,248,delivery
04804.jpg,109,Ford Edge SUV 2012,87,132,672,363,delivery
04805.jpg,149,Lamborghini Reventon Coupe 2008,34,19,772,488,resident
04806.jpg,28,BMW 3 Series Sedan 2012,228,316,1913,1230,resident
04807.jpg,139,Hyundai Azera Sedan 2012,17,69,682,436,resident
04808.jpg,158,Mazda Tribute SUV 2011,106,59,337,284,delivery
04809.jpg,182,Suzuki SX4 Hatchback 2012,107,172,789,579,frequent visitor
04810.jpg,28,BMW 3 Series Sedan 2012,94,190,1597,991,resident
04811.jpg,172,Porsche Panamera Sedan 2012,626,176,1465,618,resident
04812.jpg,43,Bentley Continental Flying Spur Sedan 2007,16,59,466,241,resident
04813.jpg,143,Jaguar XK XKR 2012,70,85,1186,791,other
04814.jpg,35,BMW M6 Convertible 2010,60,411,1495,992,visitor
04815.jpg,133,Hyundai Sonata Hybrid Sedan 2012,31,81,608,391,resident
04816.jpg,2,Acura TL Sedan 2012,79,84,528,327,resident
04817.jpg,49,Buick Enclave SUV 2012,71,116,561,423,delivery
04818.jpg,11,Audi RS 4 Convertible 2008,19,141,586,371,visitor
04819.jpg,21,Audi S5 Coupe 2012,26,116,485,308,resident
04820.jpg,137,Hyundai Sonata Sedan 2012,39,123,439,291,resident
04821.jpg,61,Chevrolet Tahoe Hybrid SUV 2012,7,62,418,214,delivery
04822.jpg,24,Audi TT RS Coupe 2012,64,24,274,150,resident
04823.jpg,155,Lincoln Town Car Sedan 2011,4,37,256,185,resident
04824.jpg,161,Mercedes-Benz C-Class Sedan 2012,137,417,1822,1130,resident
04825.jpg,6,Acura ZDX Hatchback 2012,102,211,786,485,frequent visitor
04826.jpg,152,Lamborghini Diablo Coupe 2001,18,79,480,304,resident
04827.jpg,0,AM General Hummer SUV 2000,7,4,277,180,delivery
04828.jpg,109,Ford Edge SUV 2012,15,43,287,170,delivery
04829.jpg,110,Ford Ranger SuperCab 2011,68,125,572,363,first-time visitor
04830.jpg,39,Bentley Arnage Sedan 2009,61,167,589,464,resident
04831.jpg,83,Dodge Caliber Wagon 2007,18,84,254,175,frequent visitor
04832.jpg,27,BMW 1 Series Coupe 2012,32,34,248,213,resident
04833.jpg,5,Acura Integra Type R 2001,36,103,544,310,other
04834.jpg,155,Lincoln Town Car Sedan 2011,1,39,252,172,resident
04835.jpg,94,Dodge Durango SUV 2007,9,31,636,443,delivery
04836.jpg,161,Mercedes-Benz C-Class Sedan 2012,32,62,272,189,resident
04837.jpg,90,Dodge Dakota Club Cab 2007,40,73,1561,964,first-time visitor
04838.jpg,106,Ford Mustang Convertible 2007,20,40,166,99,visitor
04839.jpg,14,Audi R8 Coupe 2012,172,358,1109,834,resident
04840.jpg,33,BMW M3 Coupe 2012,1066,1244,4030,2247,resident
04841.jpg,23,Audi S4 Sedan 2007,86,162,472,393,resident
04842.jpg,115,Ford E-Series Wagon Van 2012,18,17,256,194,frequent visitor
04843.jpg,128,Honda Accord Sedan 2012,47,69,603,453,resident
04844.jpg,102,Ferrari 458 Italia Convertible 2012,35,147,596,372,visitor
04845.jpg,69,Chevrolet Silverado 1500 Classic Extended Cab 2007,5,60,285,155,first-time visitor
04846.jpg,154,Land Rover LR2 SUV 2012,28,68,442,287,delivery
04847.jpg,84,Dodge Caravan Minivan 1997,54,189,1474,921,delivery
04848.jpg,15,Audi V8 Sedan 1994,17,104,353,201,resident
04849.jpg,176,Rolls-Royce Phantom Sedan 2012,13,48,442,257,resident
04850.jpg,132,Hyundai Veracruz SUV 2012,26,107,635,391,delivery
04851.jpg,134,Hyundai Elantra Sedan 2007,65,67,581,410,resident
04852.jpg,177,Scion xD Hatchback 2012,49,152,943,621,frequent visitor
04853.jpg,169,Nissan Juke Hatchback 2012,113,89,953,1469,frequent visitor
04854.jpg,101,Ferrari California Convertible 2012,7,134,590,322,visitor
04855.jpg,138,Hyundai Elantra Touring Hatchback 2012,34,57,350,226,frequent visitor
04856.jpg,141,Infiniti QX56 SUV 2011,244,199,625,406,delivery
04857.jpg,10,Aston Martin Virage Coupe 2012,43,152,568,360,resident
04858.jpg,76,Chrysler Sebring Convertible 2010,120,227,555,413,visitor
04859.jpg,173,Ram C/V Cargo Van Minivan 2012,8,33,251,164,delivery
04860.jpg,181,Suzuki Kizashi Sedan 2012,56,229,742,463,resident
04861.jpg,181,Suzuki Kizashi Sedan 2012,53,62,997,642,resident
04862.jpg,123,HUMMER H3T Crew Cab 2010,6,44,377,246,first-time visitor
04863.jpg,113,Ford F-150 Regular Cab 2007,26,80,625,449,first-time visitor
04864.jpg,105,Ford F-450 Super Duty Crew Cab 2012,92,134,564,399,first-time visitor
04865.jpg,27,BMW 1 Series Coupe 2012,76,262,944,661,resident
04866.jpg,158,Mazda Tribute SUV 2011,151,148,769,445,delivery
04867.jpg,156,MINI Cooper Roadster Convertible 2012,51,56,278,159,visitor
04868.jpg,160,Mercedes-Benz 300-Class Convertible 1993,4,49,426,297,visitor
04869.jpg,167,Nissan Leaf Hatchback 2012,85,98,569,309,frequent visitor
04870.jpg,46,Buick Regal GS 2012,36,15,477,305,other
04871.jpg,179,Spyker C8 Coupe 2009,42,45,449,321,resident
04872.jpg,98,FIAT 500 Abarth 2012,102,63,423,319,other
04873.jpg,165,Mercedes-Benz Sprinter Van 2012,120,286,1073,790,other
04874.jpg,0,AM General Hummer SUV 2000,9,1,152,103,delivery
04875.jpg,56,Chevrolet Corvette Ron Fellows Edition Z06 2007,29,65,249,155,other
04876.jpg,195,smart fortwo Convertible 2012,21,30,468,320,visitor
04877.jpg,133,Hyundai Sonata Hybrid Sedan 2012,39,135,588,393,resident
04878.jpg,95,Dodge Charger Sedan 2012,51,99,1160,754,resident
04879.jpg,66,Chevrolet Malibu Hybrid Sedan 2010,451,231,2545,1775,resident
04880.jpg,186,Toyota Camry Sedan 2012,63,122,844,410,resident
04881.jpg,117,GMC Terrain SUV 2012,27,77,460,275,delivery
04882.jpg,103,Ferrari 458 Italia Coupe 2012,1,98,420,269,resident
04883.jpg,18,Audi TT Hatchback 2011,117,465,1946,1123,frequent visitor
04884.jpg,7,Aston Martin V8 Vantage Convertible 2012,31,35,236,162,visitor
04885.jpg,24,Audi TT RS Coupe 2012,318,374,1350,945,resident
04886.jpg,43,Bentley Continental Flying Spur Sedan 2007,38,105,1565,740,resident
04887.jpg,39,Bentley Arnage Sedan 2009,8,1,258,165,resident
04888.jpg,89,Dodge Dakota Crew Cab 2010,20,33,241,163,first-time visitor
04889.jpg,93,Dodge Durango SUV 2012,108,114,546,384,delivery
04890.jpg,94,Dodge Durango SUV 2007,40,25,567,378,delivery
04891.jpg,71,Chevrolet Monte Carlo Coupe 2007,39,179,1242,829,resident
04892.jpg,1,Acura RL Sedan 2012,8,37,294,150,resident
04893.jpg,15,Audi V8 Sedan 1994,12,39,265,142,resident
04894.jpg,107,Ford Freestar Minivan 2007,56,11,346,186,delivery
04895.jpg,131,Hyundai Tucson SUV 2012,148,173,749,479,delivery
04896.jpg,55,Chevrolet Corvette ZR1 2012,27,71,423,243,other
04897.jpg,183,Suzuki SX4 Sedan 2012,6,63,806,510,resident
04898.jpg,73,Chevrolet Silverado 1500 Extended Cab 2012,8,104,623,360,first-time visitor
04899.jpg,64,Chevrolet Avalanche Crew Cab 2012,24,51,239,167,first-time visitor
04900.jpg,51,Cadillac SRX SUV 2012,111,23,527,315,delivery
04901.jpg,143,Jaguar XK XKR 2012,145,76,581,353,other
04902.jpg,97,Eagle Talon Hatchback 1998,23,91,382,234,frequent visitor
04903.jpg,84,Dodge Caravan Minivan 1997,2,46,316,213,delivery
04904.jpg,157,Maybach Landaulet Convertible 2012,14,149,304,231,visitor
04905.jpg,184,Tesla Model S Sedan 2012,130,100,953,366,resident
04906.jpg,101,Ferrari California Convertible 2012,57,51,447,273,visitor
04907.jpg,133,Hyundai Sonata Hybrid Sedan 2012,24,22,226,169,resident
04908.jpg,157,Maybach Landaulet Convertible 2012,139,109,395,298,visitor
04909.jpg,166,Mitsubishi Lancer Sedan 2012,184,209,1227,727,resident
04910.jpg,103,Ferrari 458 Italia Coupe 2012,203,227,1067,776,resident
04911.jpg,109,Ford Edge SUV 2012,99,108,479,301,delivery
04912.jpg,186,Toyota Camry Sedan 2012,324,297,1242,788,resident
04913.jpg,164,Mercedes-Benz S-Class Sedan 2012,14,5,388,254,resident
04914.jpg,96,Dodge Charger SRT-8 2009,24,216,1021,654,other
04915.jpg,33,BMW M3 Coupe 2012,11,1,131,96,resident
04916.jpg,106,Ford Mustang Convertible 2007,16,24,258,172,visitor
04917.jpg,106,Ford Mustang Convertible 2007,1,223,1172,611,visitor
04918.jpg,12,Audi A5 Coupe 2012,15,60,242,175,resident
04919.jpg,88,Dodge Journey SUV 2012,151,112,1528,1069,delivery
04920.jpg,164,Mercedes-Benz S-Class Sedan 2012,46,60,575,354,resident
04921.jpg,163,Mercedes-Benz E-Class Sedan 2012,166,170,1076,615,resident
04922.jpg,146,Jeep Liberty SUV 2012,276,83,654,352,delivery
04923.jpg,15,Audi V8 Sedan 1994,100,258,753,457,resident
04924.jpg,42,Bentley Continental GT Coupe 2007,198,278,1502,1054,resident
04925.jpg,110,Ford Ranger SuperCab 2011,73,71,599,411,first-time visitor
04926.jpg,143,Jaguar XK XKR 2012,6,53,633,363,other
04927.jpg,37,BMW Z4 Convertible 2012,139,130,467,275,visitor
04928.jpg,112,Ford F-150 Regular Cab 2012,15,49,601,331,first-time visitor
04929.jpg,41,Bentley Continental GT Coupe 2012,12,105,282,209,resident
04930.jpg,136,Hyundai Genesis Sedan 2012,89,40,414,249,resident
04931.jpg,15,Audi V8 Sedan 1994,75,336,1487,786,resident
04932.jpg,139,Hyundai Azera Sedan 2012,127,36,1367,896,resident
04933.jpg,180,Suzuki Aerio Sedan 2007,22,20,384,178,resident
04934.jpg,168,Nissan NV Passenger Van 2012,1,87,799,595,other
04935.jpg,156,MINI Cooper Roadster Convertible 2012,49,73,272,241,visitor
04936.jpg,71,Chevrolet Monte Carlo Coupe 2007,53,115,431,293,resident
04937.jpg,138,Hyundai Elantra Touring Hatchback 2012,6,6,496,223,frequent visitor
04938.jpg,85,Dodge Ram Pickup 3500 Crew Cab 2010,66,65,572,354,first-time visitor
04939.jpg,104,Fisker Karma Sedan 2012,31,46,294,161,resident
04940.jpg,22,Audi S4 Sedan 2012,32,50,278,166,resident
04941.jpg,160,Mercedes-Benz 300-Class Convertible 1993,1,37,197,144,visitor
04942.jpg,7,Aston Martin V8 Vantage Convertible 2012,96,73,559,399,visitor
04943.jpg,71,Chevrolet Monte Carlo Coupe 2007,3,56,253,167,resident
04944.jpg,18,Audi TT Hatchback 2011,29,55,362,210,frequent visitor
04945.jpg,33,BMW M3 Coupe 2012,69,79,430,276,resident
04946.jpg,26,BMW 1 Series Convertible 2012,76,170,884,681,visitor
04947.jpg,109,Ford Edge SUV 2012,137,149,676,453,delivery
04948.jpg,95,Dodge Charger Sedan 2012,113,302,668,527,resident
04949.jpg,16,Audi 100 Sedan 1994,49,99,594,397,resident
04950.jpg,86,Dodge Ram Pickup 3500 Quad Cab 2009,2,158,640,419,first-time visitor
04951.jpg,43,Bentley Continental Flying Spur Sedan 2007,57,199,982,675,resident
04952.jpg,151,Lamborghini Gallardo LP 570-4 Superleggera 2012,110,234,339,326,other
04953.jpg,97,Eagle Talon Hatchback 1998,17,214,1587,742,frequent visitor
04954.jpg,54,Chevrolet Corvette Convertible 2012,94,163,736,377,visitor
04955.jpg,175,Rolls-Royce Ghost Sedan 2012,48,246,1085,625,resident
04956.jpg,14,Audi R8 Coupe 2012,29,135,581,380,resident
04957.jpg,26,BMW 1 Series Convertible 2012,27,11,241,177,visitor
04958.jpg,176,Rolls-Royce Phantom Sedan 2012,616,321,1111,574,resident
04959.jpg,189,Volkswagen Golf Hatchback 2012,14,73,254,172,frequent visitor
04960.jpg,128,Honda Accord Sedan 2012,44,67,250,171,resident
04961.jpg,153,Land Rover Range Rover SUV 2012,84,89,686,424,delivery
04962.jpg,152,Lamborghini Diablo Coupe 2001,8,108,350,240,resident
04963.jpg,178,Spyker C8 Convertible 2009,19,13,409,268,visitor
04964.jpg,130,Hyundai Santa Fe SUV 2012,3,12,300,211,delivery
04965.jpg,177,Scion xD Hatchback 2012,50,88,440,254,frequent visitor
04966.jpg,30,BMW 6 Series Convertible 2007,17,62,187,123,visitor
04967.jpg,81,Daewoo Nubira Wagon 2002,4,144,799,526,frequent visitor
04968.jpg,158,Mazda Tribute SUV 2011,19,104,616,385,delivery
04969.jpg,158,Mazda Tribute SUV 2011,2,34,355,176,delivery
04970.jpg,195,smart fortwo Convertible 2012,45,88,799,573,visitor
04971.jpg,170,Nissan 240SX Coupe 1998,110,133,565,368,resident
04972.jpg,37,BMW Z4 Convertible 2012,197,105,1059,726,visitor
04973.jpg,36,BMW X3 SUV 2012,56,100,449,346,delivery
04974.jpg,130,Hyundai Santa Fe SUV 2012,15,46,290,207,delivery
04975.jpg,37,BMW Z4 Convertible 2012,27,93,620,350,visitor
04976.jpg,192,Volvo C30 Hatchback 2012,95,140,1344,860,frequent visitor
04977.jpg,126,Honda Odyssey Minivan 2007,23,78,601,403,delivery
04978.jpg,34,BMW M5 Sedan 2010,125,165,574,469,resident
04979.jpg,54,Chevrolet Corvette Convertible 2012,1,167,645,445,visitor
04980.jpg,126,Honda Odyssey Minivan 2007,61,230,577,457,delivery
04981.jpg,144,Jeep Patriot SUV 2012,47,272,919,638,delivery
04982.jpg,192,Volvo C30 Hatchback 2012,78,264,961,563,frequent visitor
04983.jpg,150,Lamborghini Aventador Coupe 2012,49,93,225,169,resident
04984.jpg,128,Honda Accord Sedan 2012,11,103,617,310,resident
04985.jpg,116,Ford Fiesta Sedan 2012,10,44,1027,557,resident
04986.jpg,119,GMC Yukon Hybrid SUV 2012,14,95,483,337,delivery
04987.jpg,130,Hyundai Santa Fe SUV 2012,76,81,660,420,delivery
04988.jpg,101,Ferrari California Convertible 2012,176,212,498,395,visitor
04989.jpg,43,Bentley Continental Flying Spur Sedan 2007,55,149,529,343,resident
04990.jpg,159,McLaren MP4-12C Coupe 2012,124,334,1390,859,resident
04991.jpg,122,Geo Metro Convertible 1993,14,26,189,91,visitor
04992.jpg,117,GMC Terrain SUV 2012,23,73,486,336,delivery
04993.jpg,74,Chevrolet Silverado 1500 Regular Cab 2012,42,90,613,398,first-time visitor
04994.jpg,104,Fisker Karma Sedan 2012,27,8,417,346,resident
04995.jpg,127,Honda Accord Coupe 2012,26,84,401,284,resident
04996.jpg,123,HUMMER H3T Crew Cab 2010,77,139,803,549,first-time visitor
04997.jpg,130,Hyundai Santa Fe SUV 2012,80,42,448,285,delivery
04998.jpg,29,BMW 3 Series Wagon 2012,8,51,799,411,frequent visitor
04999.jpg,110,Ford Ranger SuperCab 2011,55,80,978,667,first-time visitor
05000.jpg,71,Chevrolet Monte Carlo Coupe 2007,15,37,258,180,resident
05001.jpg,178,Spyker C8 Convertible 2009,1,27,640,438,visitor
05002.jpg,11,Audi RS 4 Convertible 2008,26,46,481,228,visitor
05003.jpg,89,Dodge Dakota Crew Cab 2010,8,29,276,178,first-time visitor
05004.jpg,85,Dodge Ram Pickup 3500 Crew Cab 2010,71,137,595,441,first-time visitor
05005.jpg,114,Ford Focus Sedan 2007,56,60,346,222,resident
05006.jpg,36,BMW X3 SUV 2012,22,13,292,188,delivery
05007.jpg,19,Audi S6 Sedan 2011,39,142,617,354,resident
05008.jpg,72,Chevrolet Malibu Sedan 2007,71,77,575,381,resident
05009.jpg,44,Bugatti Veyron 16.4 Convertible 2009,71,16,399,321,visitor
05010.jpg,102,Ferrari 458 Italia Convertible 2012,27,84,281,184,visitor
05011.jpg,33,BMW M3 Coupe 2012,1,31,140,77,resident
05012.jpg,194,Volvo XC90 SUV 2007,42,77,617,463,delivery
05013.jpg,60,Chevrolet Impala Sedan 2007,16,59,472,304,resident
05014.jpg,155,Lincoln Town Car Sedan 2011,58,364,970,682,resident
05015.jpg,78,Chrysler 300 SRT-8 2010,172,99,853,696,other
05016.jpg,45,Bugatti Veyron 16.4 Coupe 2009,256,171,580,359,resident
05017.jpg,115,Ford E-Series Wagon Van 2012,23,53,271,198,frequent visitor
05018.jpg,180,Suzuki Aerio Sedan 2007,23,67,605,392,resident
05019.jpg,139,Hyundai Azera Sedan 2012,59,61,558,410,resident
05020.jpg,70,Chevrolet Express Van 2007,6,81,613,420,other
05021.jpg,159,McLaren MP4-12C Coupe 2012,86,237,979,588,resident
05022.jpg,144,Jeep Patriot SUV 2012,50,243,1424,883,delivery
05023.jpg,9,Aston Martin Virage Convertible 2012,201,112,513,342,visitor
05024.jpg,185,Toyota Sequoia SUV 2012,57,189,944,587,delivery
05025.jpg,120,GMC Acadia SUV 2012,22,55,290,221,delivery
05026.jpg,136,Hyundai Genesis Sedan 2012,84,54,443,313,resident
05027.jpg,189,Volkswagen Golf Hatchback 2012,60,99,614,399,frequent visitor
05028.jpg,27,BMW 1 Series Coupe 2012,52,15,274,142,resident
05029.jpg,39,Bentley Arnage Sedan 2009,22,214,783,520,resident
05030.jpg,0,AM General Hummer SUV 2000,60,76,593,393,delivery
05031.jpg,164,Mercedes-Benz S-Class Sedan 2012,46,109,492,317,resident
05032.jpg,70,Chevrolet Express Van 2007,108,58,316,203,other
05033.jpg,51,Cadillac SRX SUV 2012,78,106,321,238,delivery
05034.jpg,66,Chevrolet Malibu Hybrid Sedan 2010,8,26,442,313,resident
05035.jpg,118,GMC Savana Van 2012,129,265,1980,1114,other
05036.jpg,163,Mercedes-Benz E-Class Sedan 2012,58,231,1145,770,resident
05037.jpg,129,Hyundai Veloster Hatchback 2012,111,123,657,436,frequent visitor
05038.jpg,113,Ford F-150 Regular Cab 2007,41,52,218,170,first-time visitor
05039.jpg,177,Scion xD Hatchback 2012,106,17,517,360,frequent visitor
05040.jpg,24,Audi TT RS Coupe 2012,381,293,863,512,resident
05041.jpg,87,Dodge Sprinter Cargo Van 2009,3,6,202,159,other
05042.jpg,5,Acura Integra Type R 2001,147,119,1078,596,other
05043.jpg,189,Volkswagen Golf Hatchback 2012,21,69,288,210,frequent visitor
05044.jpg,130,Hyundai Santa Fe SUV 2012,18,12,251,183,delivery
05045.jpg,191,Volkswagen Beetle Hatchback 2012,29,74,605,431,frequent visitor
05046.jpg,89,Dodge Dakota Crew Cab 2010,187,337,1438,862,first-time visitor
05047.jpg,154,Land Rover LR2 SUV 2012,51,46,439,250,delivery
05048.jpg,9,Aston Martin Virage Convertible 2012,40,70,562,350,visitor
05049.jpg,45,Bugatti Veyron 16.4 Coupe 2009,190,167,581,383,resident
05050.jpg,22,Audi S4 Sedan 2012,40,70,1582,1030,resident
05051.jpg,99,FIAT 500 Convertible 2012,29,40,418,319,visitor
05052.jpg,2,Acura TL Sedan 2012,83,93,686,425,resident
05053.jpg,179,Spyker C8 Coupe 2009,21,154,607,367,resident
05054.jpg,51,Cadillac SRX SUV 2012,41,78,990,711,delivery
05055.jpg,164,Mercedes-Benz S-Class Sedan 2012,187,225,886,762,resident
05056.jpg,96,Dodge Charger SRT-8 2009,37,180,978,619,other
05057.jpg,3,Acura TL Type-S 2008,63,106,435,329,other
05058.jpg,32,BMW X6 SUV 2012,18,55,625,389,delivery
05059.jpg,103,Ferrari 458 Italia Coupe 2012,139,298,756,598,resident
05060.jpg,131,Hyundai Tucson SUV 2012,153,59,861,658,delivery
05061.jpg,97,Eagle Talon Hatchback 1998,267,753,3247,1744,frequent visitor
05062.jpg,105,Ford F-450 Super Duty Crew Cab 2012,22,22,310,222,first-time visitor
05063.jpg,12,Audi A5 Coupe 2012,36,56,605,455,resident
05064.jpg,114,Ford Focus Sedan 2007,85,79,530,401,resident
05065.jpg,114,Ford Focus Sedan 2007,37,102,605,389,resident
05066.jpg,41,Bentley Continental GT Coupe 2012,25,74,221,174,resident
05067.jpg,18,Audi TT Hatchback 2011,17,46,383,230,frequent visitor
05068.jpg,42,Bentley Continental GT Coupe 2007,80,231,1167,667,resident
05069.jpg,37,BMW Z4 Convertible 2012,128,101,347,195,visitor
05070.jpg,76,Chrysler Sebring Convertible 2010,33,74,375,259,visitor
05071.jpg,51,Cadillac SRX SUV 2012,66,70,478,293,delivery
05072.jpg,37,BMW Z4 Convertible 2012,25,50,239,159,visitor
05073.jpg,102,Ferrari 458 Italia Convertible 2012,52,64,217,150,visitor
05074.jpg,77,Chrysler Town and Country Minivan 2012,23,106,462,301,delivery
05075.jpg,24,Audi TT RS Coupe 2012,29,33,243,153,resident
05076.jpg,150,Lamborghini Aventador Coupe 2012,39,73,261,137,resident
05077.jpg,6,Acura ZDX Hatchback 2012,25,44,559,273,frequent visitor
05078.jpg,102,Ferrari 458 Italia Convertible 2012,24,115,582,293,visitor
05079.jpg,158,Mazda Tribute SUV 2011,17,21,400,300,delivery
05080.jpg,78,Chrysler 300 SRT-8 2010,18,144,789,463,other
05081.jpg,50,Cadillac CTS-V Sedan 2012,8,1,498,196,resident
05082.jpg,65,Chevrolet Cobalt SS 2010,36,35,401,241,other
05083.jpg,12,Audi A5 Coupe 2012,22,78,378,236,resident
05084.jpg,97,Eagle Talon Hatchback 1998,59,60,542,346,frequent visitor
05085.jpg,22,Audi S4 Sedan 2012,17,44,256,174,resident
05086.jpg,14,Audi R8 Coupe 2012,14,135,567,305,resident
05087.jpg,34,BMW M5 Sedan 2010,25,99,587,384,resident
05088.jpg,177,Scion xD Hatchback 2012,42,78,362,299,frequent visitor
05089.jpg,178,Spyker C8 Convertible 2009,68,287,1228,667,visitor
05090.jpg,25,BMW ActiveHybrid 5 Sedan 2012,134,43,467,158,resident
05091.jpg,114,Ford Focus Sedan 2007,97,141,955,585,resident
05092.jpg,112,Ford F-150 Regular Cab 2012,26,48,459,335,first-time visitor
05093.jpg,138,Hyundai Elantra Touring Hatchback 2012,13,122,393,283,frequent visitor
05094.jpg,37,BMW Z4 Convertible 2012,43,114,486,253,visitor
05095.jpg,41,Bentley Continental GT Coupe 2012,51,193,1001,656,resident
05096.jpg,152,Lamborghini Diablo Coupe 2001,2,82,381,187,resident
05097.jpg,159,McLaren MP4-12C Coupe 2012,11,4,289,180,resident
05098.jpg,145,Jeep Wrangler SUV 2012,87,80,827,700,delivery
05099.jpg,106,Ford Mustang Convertible 2007,5,63,286,174,visitor
05100.jpg,119,GMC Yukon Hybrid SUV 2012,14,90,611,446,delivery
05101.jpg,163,Mercedes-Benz E-Class Sedan 2012,166,597,1949,1431,resident
05102.jpg,84,Dodge Caravan Minivan 1997,13,19,318,235,delivery
05103.jpg,93,Dodge Durango SUV 2012,47,35,590,403,delivery
05104.jpg,144,Jeep Patriot SUV 2012,42,188,769,477,delivery
05105.jpg,29,BMW 3 Series Wagon 2012,27,40,279,142,frequent visitor
05106.jpg,124,HUMMER H2 SUT Crew Cab 2009,9,11,246,179,first-time visitor
05107.jpg,151,Lamborghini Gallardo LP 570-4 Superleggera 2012,31,44,379,250,other
05108.jpg,107,Ford Freestar Minivan 2007,5,15,298,139,delivery
05109.jpg,182,Suzuki SX4 Hatchback 2012,97,32,518,228,frequent visitor
05110.jpg,148,Jeep Compass SUV 2012,126,171,1665,1182,delivery
05111.jpg,92,Dodge Challenger SRT8 2011,22,65,473,287,other
05112.jpg,65,Chevrolet Cobalt SS 2010,25,112,588,334,other
05113.jpg,105,Ford F-450 Super Duty Crew Cab 2012,16,37,243,158,first-time visitor
05114.jpg,20,Audi S5 Convertible 2012,24,95,276,237,visitor
05115.jpg,112,Ford F-150 Regular Cab 2012,26,64,235,185,first-time visitor
